Date,FLL Checkpoint D,FLL Checkpoint E,FLL Checkpoint F,FLL Checkpoint G,FLL T1 Central,FLL T1 Checkpoint,FLL T2 Checkpoint,FLL T3E Checkpoint,FLL T3F Checkpoint,FLL T4 Checkpoint,Hour
2021-01-15,,,,,,113.0,253.0,221.0,314.0,602.0,17:00:00
2021-01-15,,,,,,45.0,166.0,2.0,549.0,620.0,18:00:00
2021-01-15,,,,,,38.0,70.0,,448.0,782.0,19:00:00
2021-01-15,,,,,,,,,238.0,594.0,20:00:00
2021-01-15,,,,,,,,,124.0,152.0,21:00:00
2021-01-15,,,,,,,,,49.0,75.0,22:00:00
2021-01-15,,,,,,,,,12.0,2.0,23:00:00
2021-01-16,,,,,,62.0,118.0,107.0,82.0,85.0,04:00:00
2021-01-16,,,,,,270.0,216.0,247.0,84.0,445.0,05:00:00
2021-01-16,,,,,,520.0,288.0,178.0,319.0,645.0,06:00:00
2021-01-16,,,,,,573.0,96.0,240.0,292.0,805.0,07:00:00
2021-01-16,,,,,,571.0,81.0,315.0,521.0,570.0,08:00:00
2021-01-16,,,,,,454.0,161.0,351.0,442.0,476.0,09:00:00
2021-01-16,,,,,,500.0,431.0,293.0,435.0,522.0,10:00:00
2021-01-16,,,,,,426.0,332.0,357.0,299.0,435.0,11:00:00
2021-01-16,,,,,,662.0,407.0,352.0,95.0,488.0,12:00:00
2021-01-16,,,,,,510.0,280.0,89.0,126.0,340.0,13:00:00
2021-01-16,,,,,,474.0,305.0,50.0,217.0,379.0,14:00:00
2021-01-16,,,,,,346.0,226.0,126.0,307.0,221.0,15:00:00
2021-01-16,,,,,,182.0,184.0,144.0,206.0,309.0,16:00:00
2021-01-16,,,,,,159.0,91.0,105.0,248.0,520.0,17:00:00
2021-01-16,,,,,,57.0,95.0,6.0,286.0,444.0,18:00:00
2021-01-16,,,,,,3.0,60.0,,248.0,543.0,19:00:00
2021-01-16,,,,,,,0.0,,177.0,391.0,20:00:00
2021-01-16,,,,,,,,,109.0,165.0,21:00:00
2021-01-16,,,,,,,,,30.0,56.0,22:00:00
2021-01-16,,,,,,,,,13.0,1.0,23:00:00
2021-01-17,,,,,,58.0,163.0,126.0,91.0,54.0,04:00:00
2021-01-17,,,,,,348.0,342.0,199.0,103.0,606.0,05:00:00
2021-01-17,,,,,,556.0,338.0,129.0,323.0,877.0,06:00:00
2021-01-17,,,,,,408.0,151.0,283.0,301.0,739.0,07:00:00
2021-01-17,,,,,,509.0,104.0,489.0,484.0,589.0,08:00:00
2021-01-17,,,,,,734.0,311.0,509.0,495.0,683.0,09:00:00
2021-01-17,,,,,,589.0,454.0,553.0,505.0,578.0,10:00:00
2021-01-17,,,,,,567.0,449.0,311.0,499.0,337.0,11:00:00
2021-01-17,,,,,,1048.0,519.0,250.0,218.0,391.0,12:00:00
2021-01-17,,,,,,851.0,402.0,267.0,288.0,433.0,13:00:00
2021-01-17,,,,,,778.0,357.0,224.0,340.0,342.0,14:00:00
2021-01-17,,,,,,708.0,259.0,245.0,425.0,342.0,15:00:00
2021-01-17,,,,,,407.0,259.0,274.0,396.0,481.0,16:00:00
2021-01-17,,,,,,274.0,162.0,217.0,447.0,505.0,17:00:00
2021-01-17,,,,,,87.0,206.0,,554.0,634.0,18:00:00
2021-01-17,,,,,,42.0,55.0,,423.0,941.0,19:00:00
2021-01-17,,,,,,19.0,,,276.0,433.0,20:00:00
2021-01-17,,,,,,,,,90.0,84.0,21:00:00
2021-01-17,,,,,,,,,35.0,42.0,22:00:00
2021-01-17,,,,,,,,,,1.0,23:00:00
2021-01-18,,,,,,103.0,223.0,169.0,99.0,186.0,04:00:00
2021-01-18,,,,,,506.0,402.0,342.0,136.0,620.0,05:00:00
2021-01-18,,,,,,742.0,432.0,373.0,324.0,939.0,06:00:00
2021-01-18,,,,,,506.0,156.0,298.0,377.0,613.0,07:00:00
2021-01-18,,,,,,719.0,144.0,542.0,449.0,495.0,08:00:00
2021-01-18,,,,,,547.0,285.0,442.0,587.0,765.0,09:00:00
2021-01-18,,,,,,637.0,475.0,479.0,492.0,623.0,10:00:00
2021-01-18,,,,,,999.0,387.0,312.0,379.0,494.0,11:00:00
2021-01-18,,,,,,1068.0,310.0,277.0,247.0,278.0,12:00:00
2021-01-18,,,,,,931.0,316.0,281.0,264.0,508.0,13:00:00
2021-01-18,,,,,,698.0,370.0,300.0,309.0,683.0,14:00:00
2021-01-18,,,,,,825.0,357.0,405.0,427.0,498.0,15:00:00
2021-01-18,,,,,,617.0,254.0,236.0,214.0,639.0,16:00:00
2021-01-18,,,,,,234.0,244.0,,393.0,491.0,17:00:00
2021-01-18,,,,,,102.0,195.0,,467.0,619.0,18:00:00
2021-01-18,,,,,,77.0,75.0,,318.0,1001.0,19:00:00
2021-01-18,,,,,,11.0,,,231.0,286.0,20:00:00
2021-01-18,,,,,,,,,88.0,101.0,21:00:00
2021-01-18,,,,,,,,,41.0,57.0,22:00:00
2021-01-18,,,,,,,,,11.0,2.0,23:00:00
2021-01-19,,,,,,24.0,183.0,133.0,46.0,102.0,04:00:00
2021-01-19,,,,,,317.0,363.0,190.0,58.0,423.0,05:00:00
2021-01-19,,,,,,317.0,377.0,303.0,336.0,604.0,06:00:00
2021-01-19,,,,,,364.0,172.0,377.0,282.0,459.0,07:00:00
2021-01-19,,,,,,397.0,95.0,267.0,434.0,321.0,08:00:00
2021-01-19,,,,,,483.0,235.0,274.0,411.0,376.0,09:00:00
2021-01-19,,,,,,332.0,270.0,392.0,271.0,524.0,10:00:00
2021-01-19,,,,,,592.0,420.0,282.0,265.0,388.0,11:00:00
2021-01-19,,,,,,670.0,431.0,367.0,172.0,290.0,12:00:00
2021-01-19,,,,,,604.0,341.0,238.0,201.0,377.0,13:00:00
2021-01-19,,,,,,538.0,382.0,263.0,297.0,354.0,14:00:00
2021-01-19,,,,,,478.0,284.0,198.0,296.0,446.0,15:00:00
2021-01-19,,,,,,256.0,201.0,143.0,206.0,289.0,16:00:00
2021-01-19,,,,,,75.0,127.0,5.0,256.0,387.0,17:00:00
2021-01-19,,,,,,38.0,24.0,,217.0,562.0,18:00:00
2021-01-19,,,,,,56.0,59.0,,238.0,790.0,19:00:00
2021-01-19,,,,,,2.0,,,130.0,248.0,20:00:00
2021-01-19,,,,,,,,,114.0,90.0,21:00:00
2021-01-19,,,,,,,,,45.0,80.0,22:00:00
2021-01-19,,,,,,,,,,3.0,23:00:00
2021-01-20,,,,,,45.0,97.0,113.0,87.0,124.0,04:00:00
2021-01-20,,,,,,222.0,198.0,108.0,93.0,293.0,05:00:00
2021-01-20,,,,,,251.0,282.0,213.0,188.0,637.0,06:00:00
2021-01-20,,,,,,221.0,115.0,234.0,336.0,403.0,07:00:00
2021-01-20,,,,,,373.0,70.0,266.0,411.0,353.0,08:00:00
2021-01-20,,,,,,392.0,178.0,321.0,463.0,359.0,09:00:00
2021-01-20,,,,,,352.0,299.0,250.0,319.0,395.0,10:00:00
2021-01-20,,,,,,398.0,296.0,217.0,290.0,363.0,11:00:00
2021-01-20,,,,,,403.0,391.0,171.0,236.0,309.0,12:00:00
2021-01-20,,,,,,491.0,183.0,285.0,262.0,288.0,13:00:00
2021-01-20,,,,,,392.0,254.0,104.0,201.0,277.0,14:00:00
2021-01-20,,,,,,436.0,173.0,247.0,267.0,155.0,15:00:00
2021-01-20,,,,,,192.0,270.0,81.0,281.0,279.0,16:00:00
2021-01-20,,,,,,55.0,108.0,7.0,372.0,574.0,17:00:00
2021-01-20,,,,,,32.0,104.0,,232.0,491.0,18:00:00
2021-01-20,,,,,,40.0,78.0,,314.0,657.0,19:00:00
2021-01-20,,,,,,,,,171.0,211.0,20:00:00
2021-01-20,,,,,,,,,101.0,129.0,21:00:00
2021-01-20,,,,,,,,,33.0,38.0,22:00:00
2021-01-20,,,,,,,,,,5.0,23:00:00
2021-01-21,,,,,,,,,,144.0,00:00:00
2021-01-21,,,,,,,,,,15.0,01:00:00
2021-01-21,,,,,,33.0,73.0,94.0,77.0,63.0,04:00:00
2021-01-21,,,,,,253.0,211.0,138.0,111.0,260.0,05:00:00
2021-01-21,,,,,,464.0,209.0,245.0,340.0,677.0,06:00:00
2021-01-21,,,,,,318.0,87.0,211.0,479.0,603.0,07:00:00
2021-01-21,,,,,,298.0,83.0,325.0,603.0,78.0,08:00:00
2021-01-21,,,,,,498.0,179.0,620.0,712.0,863.0,09:00:00
2021-01-21,,,,,,392.0,380.0,437.0,497.0,520.0,10:00:00
2021-01-21,,,,,,503.0,319.0,193.0,415.0,279.0,11:00:00
2021-01-21,,,,,,531.0,278.0,151.0,197.0,268.0,12:00:00
2021-01-21,,,,,,532.0,187.0,257.0,200.0,264.0,13:00:00
2021-01-21,,,,,,513.0,232.0,256.0,325.0,302.0,14:00:00
2021-01-21,,,,,,513.0,250.0,243.0,351.0,301.0,15:00:00
2021-01-21,,,,,,268.0,192.0,136.0,275.0,295.0,16:00:00
2021-01-21,,,,,,121.0,142.0,150.0,330.0,468.0,17:00:00
2021-01-21,,,,,,47.0,176.0,,414.0,439.0,18:00:00
2021-01-21,,,,,,20.0,89.0,,305.0,650.0,19:00:00
2021-01-21,,,,,,,,,182.0,326.0,20:00:00
2021-01-21,,,,,,,,,58.0,142.0,21:00:00
2021-01-21,,,,,,,,,43.0,86.0,22:00:00
2021-01-21,,,,,,,,,,1.0,23:00:00
2021-01-22,,,,,,22.0,97.0,134.0,73.0,166.0,04:00:00
2021-01-22,,,,,,304.0,208.0,221.0,96.0,479.0,05:00:00
2021-01-22,,,,,,477.0,220.0,224.0,221.0,782.0,06:00:00
2021-01-22,,,,,,325.0,113.0,273.0,260.0,535.0,07:00:00
2021-01-22,,,,,,342.0,88.0,256.0,483.0,407.0,08:00:00
2021-01-22,,,,,,452.0,169.0,351.0,596.0,527.0,09:00:00
2021-01-22,,,,,,354.0,282.0,327.0,361.0,376.0,10:00:00
2021-01-22,,,,,,475.0,178.0,260.0,363.0,310.0,11:00:00
2021-01-22,,,,,,583.0,386.0,177.0,152.0,241.0,12:00:00
2021-01-22,,,,,,464.0,244.0,180.0,189.0,301.0,13:00:00
2021-01-22,,,,,,486.0,210.0,204.0,291.0,349.0,14:00:00
2021-01-22,,,,,,504.0,186.0,238.0,234.0,232.0,15:00:00
2021-01-22,,,,,,325.0,201.0,266.0,255.0,289.0,16:00:00
2021-01-22,,,,,,88.0,171.0,92.0,303.0,318.0,17:00:00
2021-01-22,,,,,,23.0,173.0,,423.0,866.0,18:00:00
2021-01-22,,,,,,32.0,62.0,,415.0,770.0,19:00:00
2021-01-22,,,,,,,1.0,,225.0,310.0,20:00:00
2021-01-22,,,,,,,,,161.0,103.0,21:00:00
2021-01-22,,,,,,,,,38.0,93.0,22:00:00
2021-01-22,,,,,,,,,10.0,8.0,23:00:00
2021-01-23,,,,,,28.0,127.0,69.0,78.0,82.0,04:00:00
2021-01-23,,,,,,231.0,134.0,183.0,109.0,307.0,05:00:00
2021-01-23,,,,,,530.0,173.0,198.0,278.0,443.0,06:00:00
2021-01-23,,,,,,390.0,116.0,204.0,357.0,578.0,07:00:00
2021-01-23,,,,,,381.0,95.0,338.0,417.0,535.0,08:00:00
2021-01-23,,,,,,557.0,229.0,491.0,272.0,392.0,09:00:00
2021-01-23,,,,,,572.0,336.0,297.0,360.0,386.0,10:00:00
2021-01-23,,,,,,334.0,239.0,164.0,303.0,476.0,11:00:00
2021-01-23,,,,,,550.0,392.0,183.0,192.0,421.0,12:00:00
2021-01-23,,,,,,419.0,259.0,97.0,91.0,288.0,13:00:00
2021-01-23,,,,,,377.0,233.0,130.0,202.0,304.0,14:00:00
2021-01-23,,,,,,376.0,265.0,186.0,275.0,275.0,15:00:00
2021-01-23,,,,,,219.0,193.0,220.0,148.0,526.0,16:00:00
2021-01-23,,,,,,210.0,84.0,133.0,223.0,458.0,17:00:00
2021-01-23,,,,,,71.0,122.0,33.0,156.0,493.0,18:00:00
2021-01-23,,,,,,,58.0,,294.0,730.0,19:00:00
2021-01-23,,,,,,,0.0,,151.0,267.0,20:00:00
2021-01-23,,,,,,,,,68.0,104.0,21:00:00
2021-01-23,,,,,,,,,31.0,50.0,22:00:00
2021-01-23,,,,,,,,,,4.0,23:00:00
2021-01-24,,,,,,48.0,220.0,157.0,98.0,119.0,04:00:00
2021-01-24,,,,,,445.0,382.0,317.0,96.0,500.0,05:00:00
2021-01-24,,,,,,639.0,371.0,272.0,277.0,923.0,06:00:00
2021-01-24,,,,,,561.0,167.0,250.0,356.0,737.0,07:00:00
2021-01-24,,,,,,556.0,99.0,466.0,431.0,768.0,08:00:00
2021-01-24,,,,,,866.0,271.0,581.0,407.0,525.0,09:00:00
2021-01-24,,,,,,632.0,410.0,609.0,510.0,661.0,10:00:00
2021-01-24,,,,,,521.0,343.0,491.0,237.0,333.0,11:00:00
2021-01-24,,,,,,1169.0,359.0,380.0,362.0,482.0,12:00:00
2021-01-24,,,,,,808.0,256.0,268.0,221.0,338.0,13:00:00
2021-01-24,,,,,,718.0,404.0,472.0,352.0,367.0,14:00:00
2021-01-24,,,,,,819.0,331.0,329.0,378.0,333.0,15:00:00
2021-01-24,,,,,,609.0,441.0,298.0,316.0,475.0,16:00:00
2021-01-24,,,,,,292.0,212.0,201.0,502.0,498.0,17:00:00
2021-01-24,,,,,,81.0,214.0,,637.0,696.0,18:00:00
2021-01-24,,,,,,82.0,129.0,,481.0,837.0,19:00:00
2021-01-24,,,,,,12.0,,,304.0,540.0,20:00:00
2021-01-24,,,,,,,,,123.0,147.0,21:00:00
2021-01-24,,,,,,,,,37.0,44.0,22:00:00
2021-01-24,,,,,,,,,,0.0,23:00:00
2021-01-25,,,,,,31.0,183.0,169.0,102.0,139.0,04:00:00
2021-01-25,,,,,,376.0,431.0,349.0,128.0,518.0,05:00:00
2021-01-25,,,,,,432.0,411.0,340.0,279.0,807.0,06:00:00
2021-01-25,,,,,,466.0,210.0,267.0,297.0,755.0,07:00:00
2021-01-25,,,,,,670.0,108.0,363.0,522.0,624.0,08:00:00
2021-01-25,,,,,,701.0,204.0,416.0,417.0,524.0,09:00:00
2021-01-25,,,,,,549.0,551.0,469.0,396.0,720.0,10:00:00
2021-01-25,,,,,,617.0,430.0,312.0,286.0,415.0,11:00:00
2021-01-25,,,,,,1051.0,399.0,261.0,350.0,315.0,12:00:00
2021-01-25,,,,,,840.0,437.0,244.0,278.0,465.0,13:00:00
2021-01-25,,,,,,629.0,245.0,290.0,277.0,502.0,14:00:00
2021-01-25,,,,,,657.0,257.0,336.0,324.0,293.0,15:00:00
2021-01-25,,,,,,362.0,334.0,158.0,270.0,499.0,16:00:00
2021-01-25,,,,,,84.0,111.0,,296.0,622.0,17:00:00
2021-01-25,,,,,,40.0,219.0,,356.0,595.0,18:00:00
2021-01-25,,,,,,17.0,92.0,,349.0,754.0,19:00:00
2021-01-25,,,,,,,,,284.0,392.0,20:00:00
2021-01-25,,,,,,,,,172.0,142.0,21:00:00
2021-01-25,,,,,,,,,21.0,68.0,22:00:00
2021-01-25,,,,,,,,,,0.0,23:00:00
2021-01-26,,,,,,23.0,108.0,122.0,76.0,86.0,04:00:00
2021-01-26,,,,,,304.0,284.0,160.0,95.0,406.0,05:00:00
2021-01-26,,,,,,177.0,314.0,266.0,242.0,595.0,06:00:00
2021-01-26,,,,,,228.0,100.0,241.0,191.0,384.0,07:00:00
2021-01-26,,,,,,272.0,83.0,312.0,316.0,332.0,08:00:00
2021-01-26,,,,,,375.0,199.0,316.0,311.0,355.0,09:00:00
2021-01-26,,,,,,314.0,328.0,214.0,357.0,413.0,10:00:00
2021-01-26,,,,,,335.0,247.0,257.0,289.0,405.0,11:00:00
2021-01-26,,,,,,452.0,446.0,277.0,251.0,392.0,12:00:00
2021-01-26,,,,,,487.0,260.0,196.0,198.0,259.0,13:00:00
2021-01-26,,,,,,431.0,306.0,90.0,263.0,334.0,14:00:00
2021-01-26,,,,,,344.0,241.0,194.0,282.0,294.0,15:00:00
2021-01-26,,,,,,162.0,207.0,141.0,168.0,322.0,16:00:00
2021-01-26,,,,,,83.0,74.0,,272.0,330.0,17:00:00
2021-01-26,,,,,,29.0,144.0,,271.0,363.0,18:00:00
2021-01-26,,,,,,28.0,55.0,,188.0,674.0,19:00:00
2021-01-26,,,,,,,,,183.0,176.0,20:00:00
2021-01-26,,,,,,,,,31.0,105.0,21:00:00
2021-01-26,,,,,,,,,,102.0,22:00:00
2021-01-26,,,,,,,,,,8.0,23:00:00
2021-01-27,,,,,,15.0,106.0,74.0,63.0,71.0,04:00:00
2021-01-27,,,,,,227.0,227.0,123.0,57.0,308.0,05:00:00
2021-01-27,,,,,,299.0,283.0,232.0,272.0,488.0,06:00:00
2021-01-27,,,,,,213.0,76.0,215.0,331.0,276.0,07:00:00
2021-01-27,,,,,,321.0,45.0,255.0,371.0,318.0,08:00:00
2021-01-27,,,,,,490.0,215.0,275.0,444.0,300.0,09:00:00
2021-01-27,,,,,,217.0,274.0,279.0,200.0,397.0,10:00:00
2021-01-27,,,,,,336.0,259.0,312.0,280.0,337.0,11:00:00
2021-01-27,,,,,,576.0,339.0,250.0,155.0,421.0,12:00:00
2021-01-27,,,,,,490.0,283.0,155.0,209.0,259.0,13:00:00
2021-01-27,,,,,,328.0,316.0,152.0,277.0,140.0,14:00:00
2021-01-27,,,,,,387.0,263.0,182.0,326.0,282.0,15:00:00
2021-01-27,,,,,,229.0,239.0,118.0,256.0,225.0,16:00:00
2021-01-27,,,,,,35.0,109.0,,318.0,378.0,17:00:00
2021-01-27,,,,,,37.0,149.0,,314.0,563.0,18:00:00
2021-01-27,,,,,,45.0,53.0,,234.0,692.0,19:00:00
2021-01-27,,,,,,,8.0,,117.0,113.0,20:00:00
2021-01-27,,,,,,,,,50.0,106.0,21:00:00
2021-01-27,,,,,,,,,,23.0,22:00:00
2021-01-27,,,,,,,,,,4.0,23:00:00
2021-01-28,,,,,,24.0,89.0,86.0,83.0,106.0,04:00:00
2021-01-28,,,,,,302.0,295.0,186.0,114.0,350.0,05:00:00
2021-01-28,,,,,,445.0,206.0,178.0,286.0,613.0,06:00:00
2021-01-28,,,,,,356.0,150.0,176.0,505.0,588.0,07:00:00
2021-01-28,,,,,,372.0,102.0,356.0,361.0,549.0,08:00:00
2021-01-28,,,,,,528.0,219.0,517.0,357.0,401.0,09:00:00
2021-01-28,,,,,,420.0,289.0,389.0,513.0,279.0,10:00:00
2021-01-28,,,,,,527.0,286.0,252.0,396.0,310.0,11:00:00
2021-01-28,,,,,,598.0,418.0,315.0,292.0,389.0,12:00:00
2021-01-28,,,,,,537.0,261.0,215.0,301.0,283.0,13:00:00
2021-01-28,,,,,,550.0,318.0,190.0,252.0,273.0,14:00:00
2021-01-28,,,,,,569.0,240.0,359.0,212.0,196.0,15:00:00
2021-01-28,,,,,,203.0,216.0,273.0,233.0,337.0,16:00:00
2021-01-28,,,,,,108.0,154.0,108.0,343.0,382.0,17:00:00
2021-01-28,,,,,,79.0,230.0,,513.0,446.0,18:00:00
2021-01-28,,,,,,12.0,80.0,,248.0,619.0,19:00:00
2021-01-28,,,,,,5.0,2.0,,225.0,223.0,20:00:00
2021-01-28,,,,,,,,,61.0,58.0,21:00:00
2021-01-28,,,,,,,,,,55.0,22:00:00
2021-01-28,,,,,,,,,,3.0,23:00:00
2021-01-29,,,,,,33.0,122.0,115.0,62.0,133.0,04:00:00
2021-01-29,,,,,,241.0,268.0,293.0,102.0,378.0,05:00:00
2021-01-29,,,,,,444.0,246.0,165.0,285.0,835.0,06:00:00
2021-01-29,,,,,,328.0,122.0,236.0,280.0,412.0,07:00:00
2021-01-29,,,,,,355.0,126.0,352.0,415.0,480.0,08:00:00
2021-01-29,,,,,,437.0,201.0,383.0,470.0,422.0,09:00:00
2021-01-29,,,,,,431.0,291.0,290.0,462.0,442.0,10:00:00
2021-01-29,,,,,,573.0,263.0,216.0,378.0,303.0,11:00:00
2021-01-29,,,,,,655.0,365.0,238.0,246.0,323.0,12:00:00
2021-01-29,,,,,,481.0,247.0,213.0,216.0,272.0,13:00:00
2021-01-29,,,,,,417.0,333.0,219.0,268.0,307.0,14:00:00
2021-01-29,,,,,,409.0,185.0,239.0,246.0,192.0,15:00:00
2021-01-29,,,,,,223.0,218.0,207.0,265.0,413.0,16:00:00
2021-01-29,,,,,,147.0,182.0,138.0,301.0,580.0,17:00:00
2021-01-29,,,,,,39.0,185.0,,502.0,472.0,18:00:00
2021-01-29,,,,,,12.0,55.0,,368.0,809.0,19:00:00
2021-01-29,,,,,,,7.0,,252.0,232.0,20:00:00
2021-01-29,,,,,,,,,158.0,138.0,21:00:00
2021-01-29,,,,,,,,,77.0,72.0,22:00:00
2021-01-29,,,,,,,,,4.0,2.0,23:00:00
2021-01-30,,,,,,8.0,91.0,92.0,75.0,87.0,04:00:00
2021-01-30,,,,,,214.0,172.0,163.0,83.0,310.0,05:00:00
2021-01-30,,,,,,441.0,222.0,200.0,196.0,549.0,06:00:00
2021-01-30,,,,,,394.0,53.0,133.0,335.0,602.0,07:00:00
2021-01-30,,,,,,486.0,86.0,233.0,528.0,426.0,08:00:00
2021-01-30,,,,,,456.0,245.0,402.0,334.0,329.0,09:00:00
2021-01-30,,,,,,582.0,426.0,326.0,416.0,515.0,10:00:00
2021-01-30,,,,,,502.0,300.0,267.0,303.0,427.0,11:00:00
2021-01-30,,,,,,567.0,443.0,126.0,120.0,364.0,12:00:00
2021-01-30,,,,,,567.0,195.0,94.0,124.0,374.0,13:00:00
2021-01-30,,,,,,411.0,253.0,120.0,147.0,319.0,14:00:00
2021-01-30,,,,,,352.0,280.0,241.0,240.0,342.0,15:00:00
2021-01-30,,,,,,237.0,182.0,182.0,163.0,433.0,16:00:00
2021-01-30,,,,,,180.0,95.0,,319.0,505.0,17:00:00
2021-01-30,,,,,,37.0,97.0,,269.0,550.0,18:00:00
2021-01-30,,,,,,,56.0,,210.0,544.0,19:00:00
2021-01-30,,,,,,,0.0,,171.0,215.0,20:00:00
2021-01-30,,,,,,,,,46.0,61.0,21:00:00
2021-01-30,,,,,,,,,,60.0,22:00:00
2021-01-30,,,,,,,,,,1.0,23:00:00
2021-01-31,,,,,,66.0,183.0,173.0,100.0,108.0,04:00:00
2021-01-31,,,,,,419.0,455.0,305.0,114.0,432.0,05:00:00
2021-01-31,,,,,,669.0,434.0,300.0,212.0,879.0,06:00:00
2021-01-31,,,,,,510.0,152.0,303.0,296.0,676.0,07:00:00
2021-01-31,,,,,,647.0,103.0,462.0,410.0,553.0,08:00:00
2021-01-31,,,,,,758.0,253.0,539.0,521.0,556.0,09:00:00
2021-01-31,,,,,,587.0,477.0,446.0,541.0,525.0,10:00:00
2021-01-31,,,,,,740.0,503.0,371.0,400.0,519.0,11:00:00
2021-01-31,,,,,,944.0,445.0,300.0,296.0,410.0,12:00:00
2021-01-31,,,,,,980.0,466.0,266.0,333.0,386.0,13:00:00
2021-01-31,,,,,,828.0,385.0,281.0,357.0,334.0,14:00:00
2021-01-31,,,,,,726.0,232.0,264.0,411.0,335.0,15:00:00
2021-01-31,,,,,,512.0,249.0,274.0,257.0,564.0,16:00:00
2021-01-31,,,,,,285.0,188.0,89.0,372.0,459.0,17:00:00
2021-01-31,,,,,,61.0,193.0,,396.0,708.0,18:00:00
2021-01-31,,,,,,12.0,72.0,,352.0,743.0,19:00:00
2021-01-31,,,,,,,2.0,,220.0,359.0,20:00:00
2021-01-31,,,,,,,,,108.0,130.0,21:00:00
2021-01-31,,,,,,,,,38.0,56.0,22:00:00
2021-01-31,,,,,,,,,4.0,121.0,23:00:00
2021-02-01,,,,,,,,,,5.0,00:00:00
2021-02-01,,,,,,,,,,15.0,01:00:00
2021-02-01,,,,,,,,,,2.0,02:00:00
2021-02-01,,,,,,20.0,161.0,161.0,77.0,94.0,04:00:00
2021-02-01,,,,,,366.0,329.0,326.0,58.0,366.0,05:00:00
2021-02-01,,,,,,489.0,343.0,304.0,141.0,718.0,06:00:00
2021-02-01,,,,,,463.0,136.0,283.0,183.0,540.0,07:00:00
2021-02-01,,,,,,535.0,125.0,301.0,375.0,387.0,08:00:00
2021-02-01,,,,,,543.0,195.0,376.0,336.0,450.0,09:00:00
2021-02-01,,,,,,429.0,245.0,287.0,291.0,516.0,10:00:00
2021-02-01,,,,,,477.0,412.0,231.0,177.0,210.0,11:00:00
2021-02-01,,,,,,840.0,407.0,192.0,168.0,235.0,12:00:00
2021-02-01,,,,,,707.0,362.0,237.0,153.0,323.0,13:00:00
2021-02-01,,,,,,560.0,206.0,226.0,258.0,479.0,14:00:00
2021-02-01,,,,,,551.0,247.0,240.0,118.0,303.0,15:00:00
2021-02-01,,,,,,345.0,161.0,210.0,97.0,381.0,16:00:00
2021-02-01,,,,,,56.0,136.0,80.0,160.0,634.0,17:00:00
2021-02-01,,,,,,57.0,100.0,,135.0,473.0,18:00:00
2021-02-01,,,,,,8.0,26.0,,135.0,447.0,19:00:00
2021-02-01,,,,,,,,,143.0,332.0,20:00:00
2021-02-01,,,,,,,,,44.0,65.0,21:00:00
2021-02-01,,,,,,,,,,1.0,22:00:00
2021-02-01,,,,,,,,,,2.0,23:00:00
2021-02-02,,,,,,23.0,129.0,132.0,85.0,107.0,04:00:00
2021-02-02,,,,,,235.0,229.0,166.0,71.0,326.0,05:00:00
2021-02-02,,,,,,314.0,251.0,230.0,212.0,677.0,06:00:00
2021-02-02,,,,,,295.0,128.0,260.0,225.0,463.0,07:00:00
2021-02-02,,,,,,285.0,167.0,232.0,371.0,277.0,08:00:00
2021-02-02,,,,,,483.0,219.0,277.0,452.0,345.0,09:00:00
2021-02-02,,,,,,343.0,438.0,273.0,282.0,344.0,10:00:00
2021-02-02,,,,,,359.0,384.0,330.0,215.0,390.0,11:00:00
2021-02-02,,,,,,464.0,353.0,371.0,350.0,360.0,12:00:00
2021-02-02,,,,,,504.0,301.0,170.0,240.0,304.0,13:00:00
2021-02-02,,,,,,462.0,321.0,111.0,163.0,285.0,14:00:00
2021-02-02,,,,,,513.0,207.0,152.0,162.0,277.0,15:00:00
2021-02-02,,,,,,180.0,337.0,202.0,177.0,264.0,16:00:00
2021-02-02,,,,,,150.0,58.0,,268.0,444.0,17:00:00
2021-02-02,,,,,,68.0,116.0,,351.0,413.0,18:00:00
2021-02-02,,,,,,109.0,27.0,,281.0,580.0,19:00:00
2021-02-02,,,,,,10.0,20.0,,218.0,122.0,20:00:00
2021-02-02,,,,,,,,,155.0,83.0,21:00:00
2021-02-02,,,,,,,,,46.0,27.0,22:00:00
2021-02-02,,,,,,,,,,4.0,23:00:00
2021-02-03,,,,,,129.0,106.0,107.0,65.0,87.0,04:00:00
2021-02-03,,,,,,291.0,239.0,138.0,66.0,430.0,05:00:00
2021-02-03,,,,,,392.0,318.0,201.0,223.0,557.0,06:00:00
2021-02-03,,,,,,198.0,95.0,238.0,222.0,359.0,07:00:00
2021-02-03,,,,,,345.0,85.0,190.0,410.0,377.0,08:00:00
2021-02-03,,,,,,401.0,270.0,231.0,436.0,276.0,09:00:00
2021-02-03,,,,,,373.0,296.0,272.0,268.0,406.0,10:00:00
2021-02-03,,,,,,292.0,372.0,348.0,212.0,344.0,11:00:00
2021-02-03,,,,,,456.0,444.0,260.0,315.0,314.0,12:00:00
2021-02-03,,,,,,494.0,168.0,149.0,155.0,291.0,13:00:00
2021-02-03,,,,,,433.0,273.0,118.0,180.0,227.0,14:00:00
2021-02-03,,,,,,428.0,370.0,244.0,308.0,194.0,15:00:00
2021-02-03,,,,,,145.0,225.0,157.0,266.0,269.0,16:00:00
2021-02-03,,,,,,67.0,84.0,,303.0,265.0,17:00:00
2021-02-03,,,,,,36.0,160.0,,311.0,641.0,18:00:00
2021-02-03,,,,,,58.0,65.0,,214.0,630.0,19:00:00
