Date,All,ANC,ATL,BOI,BZN,DEN,DFW,FLL,LAS,LAX,MIA,MCO,MSO,PDX,PHX,SEA,SJC,SFO,TPA,Total
2021-02-09,581211.0,2173.0,18668.0,2232.0,1281,19780.0,18711.0,20621.0,25885.0,19090.0,19857.0,26657.0,358,5646.0,19356.0,12881.0,2330.0,7605.0,17357.0,18868109.0
2021-02-10,696905.0,2851.0,22475.0,2505.0,1265,20960.0,23549.0,21573.0,18626.0,22839.0,19961.0,25143.0,418,7041.0,19124.0,17393.0,3538.0,10682.0,12983.0,21812609.0
2021-02-11,991558.0,3333.0,33303.0,3831.0,1633,33564.0,31285.0,27198.0,21471.0,36247.0,27247.0,33237.0,704,9993.0,25155.0,23865.0,5532.0,14648.0,15260.0,30749128.0
2021-02-12,1109310.0,2916.0,38674.0,4446.0,2173,38665.0,36035.0,31008.0,23532.0,39593.0,30911.0,37794.0,735,8638.0,29840.0,28258.0,6352.0,18735.0,17196.0,34551821.0
2021-02-13,860966.0,2132.0,30166.0,3345.0,1813,26271.0,26786.0,27122.0,19265.0,28742.0,26859.0,35496.0,403,3366.0,22338.0,15766.0,5533.0,15317.0,14709.0,26782597.0
2021-02-14,908436.0,2464.0,33834.0,3462.0,2067,33311.0,20170.0,34350.0,37535.0,30097.0,33779.0,41588.0,531,4769.0,32024.0,20999.0,3812.0,12660.0,18139.0,29254141.0
2021-02-15,931144.0,3191.0,36538.0,4606.0,2504,42850.0,20660.0,34606.0,38624.0,32213.0,34036.0,44031.0,659,8532.0,38547.0,24779.0,4623.0,12731.0,20015.0,30640295.0
2021-02-16,704128.0,2858.0,25545.0,3523.0,1705,29140.0,19781.0,28742.0,26309.0,24587.0,24847.0,35354.0,602,7766.0,30755.0,18476.0,3198.0,9373.0,14597.0,23212938.0
2021-02-17,736150.0,3145.0,26463.0,2801.0,1676,26380.0,11133.0,28365.0,24828.0,25333.0,26065.0,34085.0,453,7191.0,27470.0,18486.0,3112.0,10567.0,14511.0,23609482.0
2021-02-18,872589.0,3102.0,31465.0,3524.0,1640,32319.0,23163.0,30956.0,27392.0,31934.0,29532.0,36922.0,619,9454.0,27636.0,20718.0,4278.0,12001.0,15146.0,27884706.0
2021-02-19,1016625.0,3107.0,34256.0,3902.0,2352,37133.0,28985.0,34564.0,27514.0,34428.0,33791.0,44135.0,652,9879.0,30963.0,21907.0,4687.0,14162.0,19830.0,32210808.0
2021-02-20,901002.0,2639.0,25148.0,2899.0,2696,30648.0,26257.0,35916.0,24319.0,27849.0,30767.0,47387.0,509,7936.0,29376.0,17880.0,3541.0,11487.0,20117.0,28663747.0
2021-02-21,1074690.0,2596.0,37380.0,4450.0,3016,43988.0,29387.0,40049.0,44508.0,36532.0,37755.0,50458.0,730,8819.0,39721.0,20534.0,4129.0,13390.0,23043.0,34783457.0
2021-02-22,919074.0,2618.0,31966.0,3650.0,2431,39066.0,25777.0,36776.0,39903.0,29212.0,34227.0,46680.0,602,7503.0,35052.0,15382.0,2871.0,9878.0,21181.0,29935063.0
2021-02-23,678120.0,2639.0,21897.0,2444.0,1527,23594.0,20111.0,28465.0,23637.0,22069.0,25638.0,34136.0,466,6309.0,24208.0,13159.0,2624.0,8412.0,14336.0,21901697.0
2021-02-24,763194.0,3259.0,23894.0,2659.0,1525,24611.0,23810.0,26596.0,20204.0,24914.0,25047.0,30736.0,482,8011.0,24479.0,17340.0,3573.0,11048.0,13081.0,24077321.0
2021-02-25,1009121.0,3209.0,33470.0,3739.0,1730,33308.0,31712.0,29806.0,24921.0,34005.0,28838.0,36604.0,753,10001.0,28156.0,20987.0,4607.0,13596.0,16174.0,31339175.0
2021-02-26,1051132.5,3283.5,36872.0,3667.0,2130,35939.0,35045.0,31001.0,25806.0,35749.0,30563.0,40577.0,626,9538.0,30553.0,21897.0,4846.0,15249.0,17728.0,32889262.0
2021-02-27,877046.0,2881.0,29692.0,2717.0,2144,28771.0,25332.0,33471.0,23951.0,27599.0,29733.0,44642.0,442,7643.0,27951.0,17896.0,3606.0,11828.0,18725.0,27927186.0
2021-02-28,1146861.0,3251.0,39844.0,4260.0,2881,46841.0,35131.0,41172.0,46030.0,37976.0,38911.0,51510.0,849,9068.0,41558.0,21230.0,4471.0,14463.0,23176.0,36954189.0
2021-03-01,1003772.0,3123.0,33889.0,3681.0,2677,40945.0,33462.0,38548.0,41122.0,32029.0,35956.0,47448.0,612,7959.0,35974.0,17427.0,3169.0,11529.0,22525.0,32508721.0
2021-03-02,703548.0,3109.0,23257.0,2293.0,1564,23493.0,22268.0,29322.0,23398.0,23906.0,25988.0,35288.0,508,6291.0,23964.0,14487.0,2520.0,8841.0,14423.0,22699844.0
2021-03-03,785934.0,4109.0,25160.0,2696.0,1620,23804.0,25269.0,26544.0,19136.0,28152.0,25002.0,29825.0,482,7913.0,23940.0,18217.0,3517.0,11956.0,13007.0,24716125.0
2021-03-04,1060778.0,4228.0,33544.0,3684.0,1755,33826.0,34711.0,28891.0,25587.0,38418.0,30639.0,33068.0,784,10731.0,30980.0,22966.0,5203.0,15346.0,16346.0,32874371.0
2021-03-05,1123921.0,4721.0,38263.0,4039.0,2048,34861.0,42911.0,30241.0,26876.0,39004.0,31586.0,36506.0,679,10251.0,36862.0,24101.0,5471.0,16425.0,17603.0,35052359.0
2021-03-06,948285.0,3773.0,28069.0,2599.0,2341,27540.0,41372.0,30747.0,24498.0,27896.0,29301.0,39628.0,477,7850.0,35709.0,18979.0,3677.0,12783.0,17906.0,29935554.0
2021-03-07,1230310.0,3977.0,43902.0,4250.0,3083,46754.0,44725.0,41214.0,52079.0,39212.0,40518.0,53391.0,841,9489.0,49648.0,21739.0,4542.0,14653.0,24660.0,39701309.0
2021-03-08,1070781.0,3800.0,45984.0,3644.0,2589,39115.0,39971.0,38840.0,46379.0,32898.0,37135.0,48463.0,685,8254.0,42633.0,17390.0,3307.0,11127.0,21718.0,34783055.0
2021-03-09,782360.0,3547.0,30270.0,2417.0,1425,25145.0,30628.0,26546.0,26841.0,26301.0,28794.0,34189.0,575,7166.0,29158.0,15487.0,2954.0,9643.0,14465.0,25216617.0
2021-03-10,929595.0,3689.0,30873.0,2921.0,2080,29808.0,33669.0,26643.0,24842.0,31558.0,28412.0,33931.0,638,8569.0,30539.0,20084.0,3967.0,13434.0,15804.0,29189176.0
2021-03-11,1236837.0,3411.0,39074.0,3739.0,2481,46760.0,41858.0,31552.0,30867.0,40996.0,31477.0,42186.0,1001,11356.0,38598.0,25328.0,6360.0,16197.0,20858.0,38373760.0
2021-03-12,1358279.0,3610.0,41361.0,4416.0,3131,58106.0,51675.0,36908.0,32323.0,41912.0,35138.0,53658.0,1006,11404.0,43598.0,25833.0,6517.0,17657.0,27016.0,42563180.0
2021-03-13,1180596.0,3208.0,31576.0,3198.0,3164,22551.0,47043.0,38773.0,29489.0,33775.0,35744.0,58209.0,823,9036.0,41189.0,20655.0,4524.0,14844.0,29396.0,36921759.0
2021-03-14,1297245.0,3350.0,43018.0,4659.0,2844,2198.0,49839.0,45153.0,51937.0,41042.0,42742.0,58892.0,947,9986.0,48984.0,24121.0,5326.0,16939.0,28975.0,40830931.0
2021-03-15,1215757.0,3452.0,39319.0,4408.0,2787,25698.0,46219.0,45355.0,48843.0,37571.0,41471.0,57059.0,843,9342.0,44840.0,20577.0,3957.0,13519.0,28857.0,38802798.0
2021-03-16,1045009.0,3211.0,30520.0,3500.0,1988,52229.0,36750.0,36297.0,33484.0,33401.0,35075.0,45389.0,887,10145.0,36555.0,19284.0,3686.0,11690.0,22203.0,33558969.0
2021-03-17,1099234.0,3502.0,31089.0,4393.0,2382,41677.0,34578.0,33291.0,30674.0,37569.0,33985.0,41908.0,712,12877.0,35677.0,23531.0,4727.0,15213.0,20384.0,34610373.0
2021-03-18,1361248.0,3784.0,39513.0,5994.0,2421,47094.0,43018.0,39757.0,39593.0,46189.0,38950.0,48046.0,1002,16101.0,41943.0,28409.0,7370.0,19463.0,23886.0,42561627.0
2021-03-19,1425797.0,3882.0,43032.0,6390.0,2714,50688.0,38346.0,43465.0,42510.0,48588.0,41100.0,53566.0,926,16844.0,44319.0,29877.0,7890.0,21429.0,26287.0,44715710.0
2021-03-20,1325380.0,3438.0,36043.0,5645.0,2760,48796.0,33024.0,46327.0,40084.0,43508.0,40217.0,61625.0,826,16793.0,44057.0,25348.0,6214.0,18035.0,31793.0,42014151.0
2021-03-21,1504239.0,3752.0,46526.0,6176.0,3014,58738.0,40461.0,47921.0,59215.0,49096.0,43531.0,61722.0,1023,16295.0,54458.0,29097.0,7153.0,21001.0,31026.0,47860508.0
2021-03-22,1313545.0,3679.0,42041.0,6014.0,2602,50302.0,34116.0,46317.0,54769.0,44476.0,42023.0,57073.0,839,15053.0,47220.0,23798.0,5083.0,15822.0,28214.0,42083038.0
2021-03-23,1043222.0,3421.0,31167.0,5136.0,1447,36983.0,29707.0,38744.0,38176.0,38800.0,36104.0,43504.0,637,12910.0,36046.0,20743.0,4305.0,13660.0,20701.0,33416739.0
2021-03-24,1130000.0,3762.0,32251.0,4383.0,1839,38665.0,31217.0,34450.0,34509.0,43145.0,36146.0,38893.0,615,12535.0,35817.0,25128.0,5542.0,16931.0,18798.0,35471702.0
2021-03-25,1396493.0,3977.0,39829.0,4653.0,2284,46041.0,40062.0,39694.0,42955.0,50857.0,40734.0,45734.0,963,13536.0,42930.0,28454.0,8482.0,21690.0,22021.0,43438747.0
2021-03-26,1485095.0,4066.0,44290.0,3988.0,2927,49813.0,41565.0,42275.0,47022.0,54929.0,43990.0,52481.0,882,12236.0,45479.0,29164.0,8846.0,24213.0,25090.0,46359697.0
2021-03-27,1364821.0,3449.0,34851.0,3433.0,2780,45229.0,34437.0,42846.0,43495.0,48030.0,41427.0,56894.0,742,11368.0,44929.0,24316.0,7060.0,21112.0,29794.0,42747659.0
2021-03-28,1529286.0,3621.0,43781.0,4646.0,2764,54128.0,41987.0,46684.0,59421.0,55100.0,44178.0,57694.0,903,12441.0,53306.0,28579.0,8134.0,24045.0,29292.0,48233266.0
2021-03-29,1363710.0,3737.0,41436.0,3851.0,2427,46736.0,38624.0,44460.0,55403.0,48569.0,40476.0,51581.0,744,10079.0,47384.0,23449.0,6089.0,17524.0,26253.0,43012060.0
2021-03-30,1093207.0,3807.0,31505.0,2765.0,1562,33258.0,30254.0,35497.0,39852.0,42229.0,35604.0,41823.0,627,9313.0,37078.0,22981.0,5355.0,15964.0,21245.0,34550666.0
2021-03-31,1234767.0,4063.0,36866.0,3323.0,2219,36739.0,34696.0,36902.0,37386.0,46518.0,37222.0,44353.0,794,11414.0,39118.0,29311.0,6408.0,21244.0,23505.0,38746816.0
2021-04-01,1514309.0,4083.0,48980.0,4545.0,2388,44661.0,44727.0,39921.0,42744.0,53241.0,41085.0,54952.0,1194,14202.0,46450.0,34857.0,9595.0,25710.0,28374.0,47223398.0
2021-04-02,1536026.0,3761.0,54699.0,4278.0,2661,45193.0,41447.0,44980.0,44425.0,56416.0,40929.0,57830.0,968,14754.0,46062.0,38754.0,9895.0,26286.0,29365.0,48207511.0
2021-04-03,1355538.0,3204.0,50477.0,3187.0,2283,39240.0,30586.0,45581.0,40809.0,48050.0,41452.0,63375.0,675,13729.0,43789.0,35848.0,8030.0,23256.0,33897.0,43259978.0
2021-04-04,1498363.0,3064.0,59620.0,4010.0,2306,49913.0,38686.0,47335.0,59776.0,54801.0,48156.0,61215.0,764,14588.0,49434.0,36863.0,8909.0,25211.0,30469.0,48093469.0
2021-04-05,1516883.0,3910.0,55412.0,4702.0,2374,47181.0,40044.0,47216.0,53793.0,52818.0,47553.0,59489.0,896,14403.0,48348.0,35078.0,8407.0,22926.0,31388.0,48071107.0
2021-04-06,1153623.0,3868.0,43180.0,3417.0,1420,33526.0,31257.0,38983.0,36133.0,43791.0,39705.0,49729.0,715,12017.0,39545.0,29468.0,6919.0,18542.0,24505.0,36993473.0
2021-04-07,1186899.0,3905.0,42550.0,3701.0,1683,35504.0,33247.0,37061.0,35444.0,43153.0,38626.0,47567.0,755,12389.0,38601.0,30087.0,6650.0,19401.0,23974.0,37698419.0
2021-04-08,1463626.0,4178.0,47058.0,5128.0,2235,45319.0,42831.0,42804.0,45994.0,53287.0,42725.0,55089.0,1013,14870.0,47197.0,33306.0,8633.0,22813.0,27936.0,46071958.0
2021-04-09,1503016.0,4448.0,46158.0,5600.0,2555,48674.0,43639.0,44801.0,49162.0,53123.0,42582.0,58907.0,906,14478.0,49552.0,34944.0,8614.0,24002.0,29629.0,47417682.0
2021-04-10,1333718.0,3369.0,36096.0,4398.0,2304,40520.0,37682.0,47022.0,42401.0,45504.0,43005.0,63636.0,781,12961.0,45046.0,32924.0,7365.0,21480.0,34082.0,42588898.0
2021-04-11,1515098.0,3398.0,46806.0,5306.0,2270,51803.0,44495.0,42685.0,61920.0,54672.0,43575.0,57927.0,1089,14266.0,53242.0,35779.0,8805.0,23893.0,28031.0,48117060.0
2021-04-12,1417765.0,3827.0,46678.0,5135.0,2156,46933.0,44532.0,48360.0,57320.0,49796.0,48347.0,60730.0,782,12432.0,47721.0,27474.0,6306.0,18397.0,30952.0,45375205.0
2021-04-13,1045954.0,3526.0,33059.0,3236.0,1190,30280.0,32000.0,38823.0,36459.0,38852.0,42000.0,46961.0,583,10331.0,36881.0,22791.0,4971.0,14258.0,23347.0,33666474.0
2021-04-14,1108522.0,4056.0,34619.0,3508.0,1331,31607.0,32949.0,33992.0,35746.0,41129.0,39039.0,44095.0,635,11851.0,34550.0,25482.0,5789.0,17652.0,21434.0,35099886.0
2021-04-15,1443871.0,4414.0,47015.0,4975.0,1708,45776.0,43987.0,38012.0,47949.0,52303.0,41745.0,49999.0,977,14856.0,42222.0,30343.0,8486.0,23040.0,25343.0,45180203.0
2021-04-16,1473781.0,4511.0,49853.0,4949.0,1809,47668.0,46234.0,39247.0,44995.0,52958.0,42036.0,53593.0,868,14924.0,44204.0,31162.0,8556.0,23834.0,26100.0,46198478.0
2021-04-17,1234163.0,3494.0,36241.0,3294.0,1597,36193.0,38392.0,38359.0,37576.0,43734.0,40327.0,56139.0,717,12443.0,39776.0,25165.0,6416.0,19604.0,28075.0,39094351.0
2021-04-18,1523322.0,3310.0,50409.0,4963.0,2051,50074.0,47238.0,46661.0,62251.0,53987.0,49480.0,58574.0,994,14311.0,52797.0,31383.0,7629.0,22457.0,29251.0,48492202.0
2021-04-19,1367192.0,3709.0,47017.0,4728.0,2115,42397.0,41747.0,44884.0,56675.0,48663.0,45796.0,55224.0,733,12649.0,47942.0,25150.0,5750.0,17796.0,27779.0,43592150.0
2021-04-20,1041438.0,3795.0,35045.0,3069.0,1182,30159.0,32245.0,34240.0,36486.0,39484.0,39643.0,43866.0,624,11368.0,38060.0,22461.0,5029.0,15638.0,21848.0,33441640.0
2021-04-21,1120497.0,4028.0,35673.0,3602.0,1316,36327.0,34031.0,30579.0,36770.0,44846.0,37163.0,40297.0,632,12846.0,36214.0,26162.0,5955.0,18319.0,20642.0,35511277.0
2021-04-22,1460065.0,4474.0,46932.0,4927.0,1806,48020.0,45572.0,37198.0,47323.0,55862.0,40549.0,48550.0,994,15407.0,43914.0,30670.0,8763.0,24241.0,24660.0,45706505.0
2021-04-23,1476470.0,4570.0,50625.0,5175.0,1861,47747.0,45890.0,38505.0,46807.0,54490.0,42628.0,53387.0,802,15161.0,43980.0,31664.0,8769.0,24451.0,26363.0,46382231.0
2021-04-24,1219606.0,3227.0,36483.0,3565.0,1272,33249.0,38492.0,37649.0,38404.0,45652.0,40435.0,56521.0,652,12710.0,39511.0,25434.0,6402.0,19057.0,27735.0,38735376.0
2021-04-25,1521783.0,3374.0,51271.0,5130.0,1814,50261.0,45202.0,46730.0,62884.0,55333.0,50189.0,58652.0,1038,14261.0,52758.0,31026.0,7589.0,23422.0,29586.0,48519113.0
2021-04-26,1375013.0,3967.0,46679.0,4661.0,1634,43473.0,42609.0,45008.0,57412.0,49525.0,46947.0,57482.0,829,12773.0,47108.0,25380.0,6089.0,19558.0,28258.0,43974323.0
2021-04-27,1036912.0,3871.0,35302.0,3178.0,1128,28470.0,33326.0,35002.0,37042.0,39851.0,39877.0,46042.0,672,10888.0,36864.0,22123.0,5136.0,15564.0,21963.0,33384029.0
2021-04-28,1140399.0,4231.0,37371.0,3361.0,1344,31967.0,36345.0,31863.0,34474.0,45258.0,38595.0,42623.0,756,12768.0,35231.0,26433.0,6153.0,19074.0,20884.0,36046302.0
2021-04-29,1476968.0,4600.0,47656.0,5123.0,1839,45648.0,47105.0,37525.0,42181.0,54873.0,40853.0,51066.0,1023,15194.0,43114.0,30692.0,8982.0,25285.0,25122.0,46047647.0
2021-04-30,1513125.0,4638.0,52774.0,4985.0,2092,47921.0,48319.0,40616.0,44047.0,56644.0,42644.0,53840.0,998,15157.0,44597.0,32676.0,9072.0,25821.0,26837.0,47471869.0
2021-05-01,1291170.0,3774.0,42315.0,3647.0,1785,34706.0,40200.0,38943.0,39331.0,49159.0,42631.0,57081.0,781,13399.0,39909.0,27881.0,7112.0,21153.0,28411.0,40968220.0
2021-05-02,1577962.0,3611.0,55517.0,4780.0,2276,50497.0,48083.0,47629.0,64110.0,58908.0,50941.0,59786.0,1298,14695.0,52461.0,31204.0,7932.0,23964.0,29302.0,50187156.0
2021-05-03,1416380.0,3548.0,48157.0,4491.0,2366,44873.5,43480.5,45877.5,58345.0,52290.0,48377.0,58784.0,1161,13389.0,47096.0,26003.0,6441.0,19695.0,27394.0,45203271.5
2021-05-04,1093051.0,3871.0,40669.0,3236.0,1547,30503.0,34747.0,33323.0,37819.0,43085.0,41238.0,46079.0,979,12268.0,36960.0,24301.0,6178.0,17110.0,21346.0,35105034.0
2021-05-05,1224270.0,4657.0,42072.0,3900.0,1906,35033.0,36500.0,31388.0,38222.0,49413.0,37850.0,47714.0,1005,13776.0,36583.0,28277.0,7313.0,20676.0,21701.0,38637400.0
2021-05-06,1592811.0,5148.0,54798.0,5254.0,2110,51248.0,49969.0,40099.0,45689.0,63089.0,44123.0,55496.0,1143,17025.0,44557.0,34614.0,9593.0,26428.0,25172.0,49804362.0
2021-05-07,1649320.0,5032.0,60821.0,5370.0,2353,52234.0,52563.0,45096.0,48738.0,63966.0,46857.0,58346.0,1194,16973.0,46200.0,35775.0,9885.0,28216.0,27719.0,51831798.0
2021-05-08,1387570.0,4134.0,49038.0,4156.0,1837,38472.0,42038.0,39701.0,45806.0,53930.0,45470.0,60590.0,889,14672.0,40268.0,29594.0,7898.0,23165.0,29462.0,44074814.0
2021-05-09,1657320.0,3552.0,58237.0,6387.0,2111,54909.0,54311.0,49018.0,67921.0,64721.0,53235.0,62371.0,1095,15327.0,49305.0,31819.0,8297.0,24504.0,28838.0,52668650.0
2021-05-10,1608115.0,4124.0,56132.0,6341.0,1996,49034.0,48276.0,46830.0,63011.0,61060.0,49830.0,61191.0,951,15685.0,45801.0,29933.0,8046.0,22756.0,29265.0,50718367.0
2021-05-11,1269156.0,4207.0,42845.0,4555.0,1302,34121.0,42099.0,37367.0,44812.0,51125.0,42721.0,53478.0,759,14059.0,36447.0,26355.0,7006.0,19382.0,23268.0,40313544.0
2021-05-12,1381450.0,4693.0,46026.0,4628.0,1759,39812.0,48705.0,33643.0,41822.0,54263.0,40277.0,47376.0,867,15185.0,38614.0,31783.0,7957.0,23451.0,22939.0,43302718.0
2021-05-13,1693779.0,5081.0,59310.0,5797.0,2050,54315.0,52133.0,41187.0,49347.0,65852.0,46690.0,53804.0,1286,17915.0,45838.0,36549.0,11003.0,29268.0,26248.0,52768332.0
2021-05-14,1734414.0,5471.0,62495.0,5649.0,2273,54449.0,55838.0,45273.0,54299.0,67670.0,49759.0,58154.0,1051,17608.0,45836.0,36976.0,11111.0,29988.0,28083.0,54355347.0
2021-05-15,1469690.0,5117.0,47156.0,3993.0,1835,40600.0,44045.0,42573.0,48169.0,57089.0,47584.0,60650.0,851,14834.0,41035.0,29969.0,8464.0,25066.0,28982.0,46353714.0
2021-05-16,1805215.0,4684.0,65645.0,5699.0,2550,58745.0,54205.0,50794.0,71874.0,69744.0,55514.0,66569.0,1272,16870.0,54491.0,35721.0,9912.0,28648.0,30569.0,57164415.0
2021-05-17,1685502.0,4893.0,60819.0,5447.0,1893,53922.0,52388.0,49565.0,67969.0,63838.0,52536.0,63486.0,1012,16144.0,48022.0,30664.0,8499.0,26101.0,29865.0,53352179.0
2021-05-18,1361791.0,5052.0,46836.0,3854.0,1569,39157.0,41468.0,41218.0,49665.0,55533.0,47804.0,53364.0,945,14340.0,38052.0,28006.0,7878.0,21785.0,24188.0,43246671.0
2021-05-19,1448193.0,5808.0,47586.0,4482.0,1810,42165.0,46572.0,39286.0,45282.0,59947.0,45020.0,49188.0,975,15572.0,39546.0,32390.0,8811.0,25435.0,23929.0,45527795.0
2021-05-20,1739944.0,5948.0,59282.0,5467.0,2234,55638.0,54206.0,44132.0,53274.0,69447.0,49729.0,56028.0,1388,17931.0,48061.0,36315.0,12353.0,31264.0,26846.0,54425489.0
2021-05-21,1776351.0,7160.0,64731.0,5617.0,2399,57238.0,54746.0,46397.0,56239.0,71475.0,51009.0,62138.0,1145,18135.0,49833.0,37515.0,12008.0,31449.0,28473.0,55910046.0
2021-05-22,1506516.0,5987.0,49490.0,3907.0,2138,44419.0,47223.0,42305.0,48919.0,59342.0,49067.0,62564.0,902,14864.0,45717.0,29388.0,9112.0,26791.0,29609.0,47744404.0
2021-05-23,1818570.0,6364.0,64686.0,5732.0,2523,61317.0,56375.0,50499.0,71028.0,72692.0,55842.0,64980.0,1396,16935.0,55005.0,34724.0,10934.0,30801.0,30208.0,52664925.0
2021-05-24,1695684.0,6049.0,59498.0,5160.0,2357,57496.0,51709.0,49207.0,64769.0,64633.0,53883.0,62172.0,1106,16169.0,49851.0,30422.0,9826.0,28228.0,29626.0,49043007.0
2021-05-25,1426082.0,5755.0,49593.0,4395.0,1630,43941.0,46765.0,41759.0,47025.0,57610.0,48721.0,53206.0,990,14076.0,41900.0,28814.0,8661.0,24801.0,24520.0,41333034.0
2021-05-26,1574202.0,5991.0,56425.0,5014.0,2161,49425.0,50152.0,41027.0,47810.0,62808.0,47931.0,54324.0,1003,16377.0,44578.0,35870.0,10436.0,28051.0,25991.0,45302028.0
2021-05-27,1809925.0,6545.0,67621.0,6242.0,2797,58067.0,58704.0,46312.0,52679.0,71330.0,51322.0,55159.0,1387,18339.0,49087.0,41500.0,12758.0,33138.0,26570.0,51796566.0
2021-05-28,1911691.0,6565.0,72303.0,6774.0,3092,62463.0,61080.0,50816.0,54866.0,76651.0,52937.0,61050.0,1210,19089.0,52188.0,44176.0,12917.0,35002.0,28855.0,54821769.0
2021-05-29,1562815.0,5824.0,58750.0,5030.0,2362,46616.0,51033.0,42044.0,44895.0,60461.0,46831.0,59691.0,853,14852.0,42860.0,33123.0,9888.0,28713.0,28550.0,44999541.0
2021-05-30,1609776.0,5753.0,58761.0,5539.0,3039,49622.0,48526.0,49287.0,66043.0,64836.0,53952.0,60826.0,1153,14288.0,47339.0,30274.0,9422.0,28065.0,27234.0,44626045.0
2021-05-31,1850909.5,6265.5,64324.0,6522.0,3863,64365.0,54222.0,54273.0,68816.0,70695.0,56998.0,64489.0,1422,18526.0,54069.0,41739.0,11775.0,32049.0,32074.0,51088885.0
2021-06-01,1639356.0,6495.0,60830.0,5955.0,2767,52355.0,52835.0,47222.0,54352.0,64327.0,51100.0,58801.0,1099,16491.0,48193.0,36150.0,10347.0,27213.0,28441.0,45237475.0
2021-06-02,1544524.0,5931.0,56766.0,5261.0,2640,47284.0,48144.0,42551.0,49264.0,61561.0,46604.0,53105.0,967,15041.0,44530.0,32789.0,9605.0,27682.0,27130.0,42383240.0
2021-06-03,1760933.0,6370.0,62077.5,6030.0,2910,55301.0,56036.0,43721.0,50841.0,72042.0,49137.0,55762.0,1387,18145.0,47664.0,36887.0,11614.0,35323.0,27146.0,47934895.0
2021-06-04,1836065.0,6541.0,67609.0,6223.0,3163,56783.0,59634.0,44630.0,54129.0,73490.0,47738.0,60649.0,1243,18010.0,48742.0,37935.0,12568.0,35826.0,29705.0,49960515.0
2021-06-05,1630434.0,7121.0,56253.0,4755.0,3346,46815.0,52081.0,43106.0,49233.0,63533.0,48284.0,63974.0,1142,15051.0,43011.0,30804.0,10094.0,32910.0,30799.0,44608705.0
2021-06-06,1933986.0,6580.0,67197.0,6741.0,4410,59405.0,60425.0,51744.0,71260.0,75905.0,57227.0,66581.0,2087,18251.0,48981.0,36773.0,12608.0,36252.0,30516.0,44971317.0
2021-06-07,1776131.0,6135.0,60491.0,5951.0,3679,58331.0,54700.0,50431.0,66997.0,68567.0,56712.0,59872.0,1680,17191.0,44222.0,32092.0,11454.0,33259.0,28592.0,41397659.0
2021-06-08,1518138.0,6230.0,51296.0,5435.0,2987,44523.0,51899.0,40378.0,46694.0,62023.0,50240.0,51687.0,1168,15578.0,39790.0,30032.0,10337.0,30290.0,25310.0,35409415.0
2021-06-09,1626872.0,6572.0,55239.0,5493.0,3074,48499.0,52463.0,40333.0,48600.0,66730.0,46645.0,51640.0,1276,17096.0,41687.0,34585.0,11966.0,32735.0,26239.0,37681962.0
2021-06-10,1924157.0,7442.0,67036.0,6820.0,3825,60710.0,61175.0,47349.0,55884.0,78143.0,54124.0,58375.0,1832,19603.0,47932.0,41133.0,14244.0,38606.0,28565.0,44463281.0
2021-06-11,1982359.0,7938.0,70196.0,7331.0,3921,60784.0,61053.0,49570.0,58762.0,82322.0,52132.0,61305.0,1710,20712.0,48792.0,43253.0,15046.0,39235.0,29236.0,45800245.0
2021-06-12,1761216.0,8244.0,57617.0,5483.0,4459,50506.0,53313.0,46716.0,50315.0,71579.0,52984.0,67228.0,1562,19502.0,42097.0,37460.0,11056.0,35330.0,32998.0,40941297.0
2021-06-13,2044537.0,7499.0,68612.0,7214.0,4790,64147.0,60936.0,51961.0,70883.0,82126.0,59123.0,65874.0,2115,21440.0,51228.0,43672.0,13366.0,38761.0,31095.0,39051306.0
2021-06-14,1916236.0,7109.0,63094.0,7017.0,3909,58522.0,58142.0,50658.0,67430.0,79276.0,56043.0,64247.0,1598,22148.0,44702.0,41294.0,12905.0,37211.0,28431.0,36679608.0
2021-06-15,1642876.0,7513.0,53548.0,5840.0,3076,47682.0,48783.0,43438.0,49513.0,70162.0,51474.0,54677.0,1317,19385.0,40197.0,38103.0,11408.0,33070.0,25077.0,31459946.0
2021-06-16,1746932.0,7261.0,57469.0,5675.0,3373,52432.0,55708.0,42224.0,51593.0,74239.0,49291.0,52673.0,1297,21221.0,43035.0,40649.0,13045.0,34929.0,26122.0,33308352.0
2021-06-17,1986252.0,8120.0,67932.0,6715.0,3871,61609.0,60991.0,47802.0,59497.0,80466.0,53672.0,60206.0,1704,21953.0,48694.0,47861.0,14734.0,39944.0,28683.0,37809884.0
2021-06-18,2038227.0,9176.0,72155.0,7217.0,3883,62352.0,61853.0,49320.0,61365.0,82948.0,52967.0,62755.0,1544,23478.0,49934.0,50229.0,14695.0,40177.0,28671.0,38821244.0
2021-06-19,1828781.0,9506.0,58784.0,5434.0,4772,52289.0,54986.0,47417.0,52988.0,72915.0,53816.0,67970.0,1631,21862.0,44088.0,44935.0,10661.0,35967.0,33085.0,35026418.0
2021-06-20,2048015.0,8535.0,68179.0,7238.0,4984,66621.0,60325.0,51171.0,69997.0,83282.0,56735.0,65114.0,2071,22766.0,47354.0,47915.0,12796.0,38765.0,30572.0,36301655.0
2021-06-21,1975124.0,8316.0,65401.0,7546.0,3711,60996.0,61368.0,50221.0,65722.0,80009.0,55761.0,61992.0,1641,22909.0,45981.0,48188.0,13067.0,37606.0,28106.0,35017645.0
